STATION,STATION_NAME,ELEVATION,DATE,PRCP,TMAX,TMIN,TOBS,YEAR,MONTH,DAY,MEDIAN
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150711,0.1,63,47,54,2015,7,11,55
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150710,0.1,57,47,48,2015,7,10,52
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150709,0.1,60,45,48,2015,7,9,52.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150708,0.8,61,43,45,2015,7,8,52
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150707,0.2,62,49,52,2015,7,7,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150706,0.2,66,51,52,2015,7,6,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150705,0,66,52,56,2015,7,5,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150704,0,74,58,58,2015,7,4,66
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150703,0,75,60,63,2015,7,3,67.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150702,0,72,61,63,2015,7,2,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150701,0,73,58,62,2015,7,1,65.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150630,0,77,56,60,2015,6,30,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150629,0,77,63,66,2015,6,29,70
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150628,0,78,63,66,2015,6,28,70.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150627,0,78,61,65,2015,6,27,69.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150626,0,74,56,64,2015,6,26,65
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150625,0,74,59,61,2015,6,25,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150624,0,74,62,62,2015,6,24,68
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150623,0,74,57,64,2015,6,23,65.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150622,0,70,53,63,2015,6,22,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150621,0,74,57,58,2015,6,21,65.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150620,0,72,53,63,2015,6,20,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150619,0,71,56,57,2015,6,19,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150618,0,73,56,65,2015,6,18,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150617,0,71,53,60,2015,6,17,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150616,0,68,54,56,2015,6,16,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150615,0.3,68,47,60,2015,6,15,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150614,0,66,54,55,2015,6,14,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150613,0,65,50,56,2015,6,13,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150612,0,63,50,53,2015,6,12,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150611,0,55,45,52,2015,6,11,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150610,0.4,58,45,45,2015,6,10,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150609,0,65,48,55,2015,6,9,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150608,0,64,45,49,2015,6,8,54.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150607,0.1,57,41,48,2015,6,7,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150606,0.2,53,39,42,2015,6,6,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150605,0,56,39,45,2015,6,5,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150604,0,62,47,51,2015,6,4,54.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150603,0,61,46,51,2015,6,3,53.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150602,0,59,48,51,2015,6,2,53.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150601,0,65,52,53,2015,6,1,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150531,0,67,51,57,2015,5,31,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150530,0,63,46,57,2015,5,30,54.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150529,0,54,38,48,2015,5,29,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150528,0,49,37,41,2015,5,28,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150527,0.3,51,37,40,2015,5,27,44
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150526,0.1,47,37,38,2015,5,26,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150525,0.3,49,34,40,2015,5,25,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150524,0.2,44,32,37,2015,5,24,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150523,0.1,46,32,34,2015,5,23,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150522,0.1,44,34,36,2015,5,22,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150521,0.1,50,36,38,2015,5,21,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150520,0.1,51,35,40,2015,5,20,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150519,0.3,46,33,35,2015,5,19,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150518,0.1,47,35,35,2015,5,18,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150517,0.9,50,34,41,2015,5,17,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150516,1.3,37,29,34,2015,5,16,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150515,0.2,40,29,30,2015,5,15,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150514,0.4,49,32,34,2015,5,14,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150513,0,53,40,42,2015,5,13,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150512,0,55,39,44,2015,5,12,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150511,0,52,31,45,2015,5,11,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150510,0,41,27,32,2015,5,10,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150509,0.7,36,30,30,2015,5,9,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150508,0.4,47,33,33,2015,5,8,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150507,0.2,51,33,35,2015,5,7,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150506,0.5,44,33,34,2015,5,6,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150505,0.6,49,36,36,2015,5,5,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150504,0.1,52,39,42,2015,5,4,45.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150503,0,56,40,42,2015,5,3,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150502,0.1,58,44,46,2015,5,2,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150501,0,56,42,47,2015,5,1,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150430,0,53,40,44,2015,4,30,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150429,0,58,43,51,2015,4,29,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150428,0,52,35,44,2015,4,28,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150427,0,46,29,38,2015,4,27,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150426,0.3,32,24,29,2015,4,26,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150425,0.5,42,26,29,2015,4,25,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150424,0.7,45,29,29,2015,4,24,37
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150423,0,49,33,40,2015,4,23,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150422,0,54,39,40,2015,4,22,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150421,0,53,36,41,2015,4,21,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150420,0,48,34,38,2015,4,20,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150419,0,47,34,36,2015,4,19,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150418,0,47,33,36,2015,4,18,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150417,0,40,27,35,2015,4,17,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150416,0.3,34,18,28,2015,4,16,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150415,1.1,23,14,19,2015,4,15,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150414,0.3,49,16,15,2015,4,14,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150413,0,53,33,45,2015,4,13,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150412,0,41,25,34,2015,4,12,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150411,0.3,48,31,32,2015,4,11,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150410,0,47,30,38,2015,4,10,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150409,0,41,25,31,2015,4,9,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150408,0.4,32,24,26,2015,4,8,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150407,0,41,28,32,2015,4,7,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150406,0,37,27,28,2015,4,6,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150405,0,49,35,37,2015,4,5,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150404,0,45,31,37,2015,4,4,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150403,0.1,36,16,33,2015,4,3,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150402,0.1,29,18,18,2015,4,2,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150401,0,35,22,25,2015,4,1,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150331,0,53,33,33,2015,3,31,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150330,0,53,39,45,2015,3,30,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150329,0,50,35,40,2015,3,29,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150328,0,53,38,39,2015,3,28,45.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150327,0,52,37,43,2015,3,27,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150326,0,44,27,39,2015,3,26,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150325,0,35,18,30,2015,3,25,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150324,0.4,35,24,24,2015,3,24,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150323,0.5,38,25,25,2015,3,23,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150322,0,48,33,36,2015,3,22,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150321,0,53,35,36,2015,3,21,44
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150320,0,51,34,39,2015,3,20,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150319,0,43,28,36,2015,3,19,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150318,0,46,29,31,2015,3,18,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150317,0,52,38,39,2015,3,17,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150316,0,53,42,46,2015,3,16,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150315,0,57,41,47,2015,3,15,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150314,0,51,33,46,2015,3,14,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150313,0,47,31,37,2015,3,13,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150312,0,44,31,33,2015,3,12,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150311,0,45,31,31,2015,3,11,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150310,0,45,30,38,2015,3,10,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150309,0,43,27,31,2015,3,9,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150308,0,41,29,30,2015,3,8,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150307,0,46,31,33,2015,3,7,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150306,0.3,40,24,32,2015,3,6,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150305,0.3,34,16,26,2015,3,5,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150304,0.3,27,7,18,2015,3,4,17
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150303,0.6,25,11,11,2015,3,3,18
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150302,0.1,33,20,20,2015,3,2,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150301,0.1,34,19,24,2015,3,1,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150228,0,27,18,21,2015,2,28,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150227,0.2,29,13,20,2015,2,27,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150226,0.1,27,16,16,2015,2,26,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150225,0,34,21,22,2015,2,25,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150224,0,36,20,27,2015,2,24,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150223,0,30,13,23,2015,2,23,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150222,0,25,11,14,2015,2,22,18
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150221,0.6,28,14,15,2015,2,21,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150220,0,37,22,22,2015,2,20,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150219,0,44,34,36,2015,2,19,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150218,0,41,26,37,2015,2,18,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150217,0,31,17,30,2015,2,17,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150216,0,29,18,20,2015,2,16,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150215,0,39,26,26,2015,2,15,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150214,0,54,39,39,2015,2,14,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150213,0,51,36,42,2015,2,13,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150212,0,44,33,38,2015,2,12,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150211,0,42,22,36,2015,2,11,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150210,0.2,36,22,25,2015,2,10,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150209,0.3,42,28,29,2015,2,9,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150208,0,45,31,40,2015,2,8,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150207,0.1,46,32,32,2015,2,7,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150206,0,47,39,39,2015,2,6,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150205,0,47,36,42,2015,2,5,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150204,0.1,40,31,37,2015,2,4,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150203,0.2,38,31,35,2015,2,3,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150202,0.5,36,26,33,2015,2,2,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150201,0,37,22,28,2015,2,1,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150131,0,37,23,24,2015,1,31,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150130,0,34,29,30,2015,1,30,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150129,0.1,34,27,30,2015,1,29,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150128,0.1,34,26,28,2015,1,28,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150127,0,44,31,32,2015,1,27,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150126,0,53,40,43,2015,1,26,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150125,0,47,26,43,2015,1,25,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150124,0,36,22,29,2015,1,24,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150123,0,32,21,23,2015,1,23,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150122,0,34,16,27,2015,1,22,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150121,0.1,25,13,18,2015,1,21,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150120,0,28,16,17,2015,1,20,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150119,0,37,25,25,2015,1,19,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150118,0,44,32,37,2015,1,18,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150117,0.2,40,19,32,2015,1,17,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150116,0,42,25,25,2015,1,16,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150115,0.1,50,29,33,2015,1,15,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150114,0.2,40,20,34,2015,1,14,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150113,0.3,31,21,21,2015,1,13,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150112,1.1,31,21,22,2015,1,12,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150111,0.1,33,28,28,2015,1,11,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150110,0,39,28,29,2015,1,10,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150109,0,47,33,35,2015,1,9,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150108,0,47,35,35,2015,1,8,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150107,0,56,38,43,2015,1,7,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150106,0.1,47,31,40,2015,1,6,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150105,0,36,29,33,2015,1,5,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150104,0.1,32,20,29,2015,1,4,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150103,0,27,14,20,2015,1,3,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150102,0,31,18,27,2015,1,2,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20150101,0.1,30,18,26,2015,1,1,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141231,0.2,25,10,20,2014,12,31,17.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141230,0,14,2,10,2014,12,30,8
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141229,0.4,15,4,4,2014,12,29,9.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141228,0.4,19,10,10,2014,12,28,14.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141227,0,21,3,18,2014,12,27,12
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141226,0.1,16,6,6,2014,12,26,11
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141225,0.3,25,8,9,2014,12,25,16.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141224,0.1,39,20,25,2014,12,24,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141223,0.6,25,13,22,2014,12,23,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141222,1.8,29,16,16,2014,12,22,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141221,2.3,33,27,27,2014,12,21,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141220,0.2,28,25,28,2014,12,20,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141219,0,35,20,27,2014,12,19,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141218,0.1,30,18,21,2014,12,18,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141217,0,31,21,22,2014,12,17,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141216,0,35,24,25,2014,12,16,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141215,0.2,34,12,33,2014,12,15,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141214,0.2,23,12,13,2014,12,14,17.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141213,0.3,30,21,21,2014,12,13,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141212,0.2,42,30,30,2014,12,12,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141211,0,45,38,41,2014,12,11,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141210,0,50,35,38,2014,12,10,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141209,0,49,35,36,2014,12,9,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141208,0,48,34,37,2014,12,8,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141207,0,41,30,35,2014,12,7,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141206,0,37,30,32,2014,12,6,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141205,0,43,30,34,2014,12,5,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141204,0,43,31,32,2014,12,4,37
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141203,0.2,36,31,34,2014,12,3,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141202,0.1,41,32,33,2014,12,2,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141201,0.1,38,28,35,2014,12,1,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141130,0,35,28,29,2014,11,30,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141129,0,41,34,35,2014,11,29,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141128,0,51,38,38,2014,11,28,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141127,0,47,39,45,2014,11,27,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141126,0.4,40,31,39,2014,11,26,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141125,0,32,18,31,2014,11,25,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141124,1.5,22,12,19,2014,11,24,17
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141123,0.9,21,16,18,2014,11,23,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141122,0.7,38,21,21,2014,11,22,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141121,0.1,41,27,32,2014,11,21,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141120,0,36,28,29,2014,11,20,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141119,0,40,29,33,2014,11,19,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141118,0,36,18,33,2014,11,18,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141117,0.1,27,15,18,2014,11,17,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141116,0,22,0,19,2014,11,16,11
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141115,0.3,28,4,8,2014,11,15,16
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141114,0.5,33,26,27,2014,11,14,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141113,0.1,33,20,27,2014,11,13,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141112,0.1,22,16,20,2014,11,12,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141111,0,30,17,17,2014,11,11,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141110,0,42,20,22,2014,11,10,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141109,0.2,51,38,41,2014,11,9,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141108,0,51,36,40,2014,11,8,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141107,0,47,35,38,2014,11,7,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141106,0,56,42,45,2014,11,6,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141105,0,47,30,43,2014,11,5,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141104,0,40,24,32,2014,11,4,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141103,0,30,19,26,2014,11,3,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141102,0.6,31,23,23,2014,11,2,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141101,0.6,48,29,29,2014,11,1,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141031,0,54,45,46,2014,10,31,49.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141030,0,56,42,47,2014,10,30,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141029,0,49,38,43,2014,10,29,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141028,0,42,30,38,2014,10,28,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141027,0,32,24,31,2014,10,27,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141026,0,46,27,27,2014,10,26,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141025,0,57,45,46,2014,10,25,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141024,0,58,46,51,2014,10,24,52
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141023,0,54,41,52,2014,10,23,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141022,0,45,34,43,2014,10,22,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141021,0.2,48,35,37,2014,10,21,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141020,0,57,44,47,2014,10,20,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141019,0,57,43,47,2014,10,19,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141018,0,53,44,45,2014,10,18,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141017,0,55,43,47,2014,10,17,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141016,0,52,37,44,2014,10,16,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141015,0,53,39,39,2014,10,15,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141014,0,58,43,52,2014,10,14,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141013,0,46,29,43,2014,10,13,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141012,0.7,42,28,30,2014,10,12,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141011,0,50,42,42,2014,10,11,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141010,0,55,43,44,2014,10,10,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141009,0.2,56,45,46,2014,10,9,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141008,0,57,46,46,2014,10,8,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141007,0,57,46,46,2014,10,7,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20141006,0,54,44,48,2014,10,6,49
