Player,Season,Age,Points,Rebounds,Assists,Minutes,FTA,Blocks,Fouls,3p%,FGA,2p%,FG,ft%,Steals,Turnovers,All Star
Tony Mitchell,2013-14,21,1,1.2,0.1,3.8,0.9,0.1,0.4,1,0.6,0.364,0.2,0.579,0.3,0.2,0
Tony Mitchell,2013-14,24,2,0.3,0.3,3.3,0,0,0,0,1.7,0.75,1,,0.3,0,0
Tony Snell,2013-14,22,4.5,1.6,0.9,16,0.5,0.2,1.1,0.32,4.4,0.456,1.7,0.756,0.4,0.6,0
Tony Snell,2014-15,23,6,2.4,0.9,19.6,0.8,0.2,1.2,0.371,5.2,0.494,2.2,0.8,0.4,0.7,0
Tony Snell,2015-16,24,5.6,3.3,0.9,21,0.5,0.3,1.5,0.358,5.7,0.376,2.1,0.917,0.3,0.9,0
Tony Wroten,2012-13,19,2.6,0.8,1.2,7.8,0.8,0.1,1,0.25,2.5,0.414,0.9,0.724,0.2,0.8,0
Tony Wroten,2013-14,20,13,3.2,3,24.5,4.5,0.2,2.1,0.213,11.2,0.492,4.8,0.641,1.1,2.8,0
Tony Wroten,2014-15,21,16.9,2.9,5.2,29.8,6,0.3,2.4,0.261,14.5,0.473,5.8,0.667,1.6,3.8,0
Tony Wroten,2015-16,22,8.4,2.6,2.5,18,4.6,0,1.4,0.176,8.1,0.396,2.8,0.541,0.4,3.6,0
Tornike Shengelia,2012-13,21,1.6,1.2,0.2,4.9,0.8,0.1,0.6,0.5,1.2,0.429,0.5,0.563,0.2,0.6,0
Tornike Shengelia,2013-14,22,1.1,0.6,0.5,5.9,0.3,0,0.7,0,1.1,0.591,0.5,0.375,0.1,0.5,0
Toure' Murry,2013-14,24,2.7,0.9,1,7.3,0.8,0,0.9,0.417,2.5,0.436,1.1,0.59,0.4,0.7,0
Toure' Murry,2014-15,25,1.2,0.2,0.2,3.6,0.4,0,0.4,,1,0.4,0.4,1,0.2,0.8,0
Travis Wear,2014-15,24,3.9,2.1,0.8,13.2,0.5,0.2,1.1,0.367,4.1,0.408,1.6,0.769,0.3,0.7,0
Trevor Ariza,2004-05,19,5.9,3,1.1,17.3,2.2,0.2,1.9,0.231,4.9,0.449,2.2,0.695,0.9,0.9,0
Trevor Ariza,2005-06,20,4.6,3.8,1.1,17.5,2.2,0.2,1.8,0.2,4,0.416,1.6,0.606,1,1.1,0
Trevor Ariza,2006-07,21,8.9,4.4,1.1,22.4,3,0.3,2.4,0,6.5,0.549,3.5,0.62,1,1.5,0
Trevor Ariza,2007-08,22,5.5,3.1,1.3,15.6,2.1,0.3,1.3,0.278,3.9,0.542,2,0.653,0.9,0.7,0
Trevor Ariza,2008-09,23,8.9,4.3,1.8,24.4,2.1,0.3,2,0.319,7.3,0.526,3.3,0.71,1.7,1.1,0
Trevor Ariza,2009-10,24,14.9,5.6,3.8,36.5,3.2,0.6,2.3,0.334,13.9,0.436,5.5,0.649,1.8,2.2,0
Trevor Ariza,2010-11,25,11,5.4,2.2,34.7,2.6,0.4,2.4,0.303,10.2,0.45,4,0.701,1.6,1.6,0
Trevor Ariza,2011-12,26,10.8,5.2,3.3,32.9,2.5,0.6,1.8,0.333,9.8,0.44,4.1,0.775,1.7,1.9,0
Trevor Ariza,2012-13,27,9.5,4.8,2,26.3,1.7,0.4,1.3,0.364,8.1,0.463,3.4,0.821,1.3,1.5,0
Trevor Ariza,2013-14,28,14.4,6.2,2.5,35.4,2.5,0.3,2.3,0.407,11.1,0.509,5.1,0.772,1.6,1.7,0
Trevor Ariza,2014-15,29,12.8,5.6,2.5,35.7,1.7,0.2,2.3,0.35,11.1,0.485,4.5,0.853,1.9,1.7,0
Trevor Ariza,2015-16,30,12.2,4.6,2,34.5,1.8,0.3,2.1,0.375,10.5,0.459,4.3,0.733,1.8,1.4,0
Trevor Booker,2010-11,23,5.3,3.9,0.5,16.4,1.6,0.6,1.8,0,3.9,0.552,2.1,0.673,0.4,0.6,0
Trevor Booker,2011-12,24,8.4,6.5,0.8,25.2,1.9,0.9,2.8,0.5,6.8,0.531,3.6,0.602,1,1.2,0
Trevor Booker,2012-13,25,5.3,5,0.8,18.5,1.5,0.3,2,0,4.6,0.502,2.3,0.556,0.7,0.6,0
Trevor Booker,2013-14,26,6.8,5.3,0.9,21.6,1.1,0.6,1.8,0,5.6,0.554,3.1,0.618,0.6,0.8,0
Trevor Booker,2014-15,27,7.2,5,1.1,19.8,1.9,0.5,1.8,0.345,5.9,0.518,2.9,0.581,0.5,1.1,0
Trevor Booker,2015-16,28,5.7,6.5,1,22.7,1.4,0.6,2.4,0.261,5.1,0.466,2.3,0.721,1,1.3,0
Trey Burke,2013-14,21,12.8,3,5.7,32.3,1.6,0.1,2.1,0.33,12.8,0.41,4.9,0.903,0.6,1.9,0
Trey Burke,2014-15,22,12.8,2.7,4.3,30.1,1.9,0.2,1.6,0.318,13.2,0.4,4.9,0.752,0.9,1.6,0
Trey Burke,2015-16,23,12.3,2,2.6,24.2,1.4,0.1,1.3,0.354,11.3,0.472,4.8,0.785,0.6,1.3,0
Trey Johnson,2008-09,24,1,0.3,0,3.5,1,0,1,,1.3,0,0,1,0,0.3,0
Trey Johnson,2010-11,26,4.3,0.9,1.4,11.8,1.3,0.1,1.5,0.333,4.1,0.367,1.5,0.9,0.1,0.6,0
Trey Johnson,2011-12,27,1.9,1.1,0.4,5.5,0.5,0,0.9,,1.3,0.571,0.7,1,0.1,0.5,0
Trey Lyles,2015-16,20,4.7,4,0.7,18.1,0.9,0.2,1.5,0.432,4.4,0.416,1.8,0.61,0.3,0.8,0
Tristan Thompson,2011-12,20,8.2,6.5,0.5,23.7,3.2,1,2.2,0,7.4,0.441,3.2,0.552,0.5,1.4,0
Tristan Thompson,2012-13,21,11.7,9.4,1.3,31.3,3.5,0.9,2.9,0,9.7,0.49,4.8,0.608,0.7,1.5,0
Tristan Thompson,2013-14,22,11.7,9.2,0.9,31.6,4.1,0.4,2.3,0,9.3,0.478,4.4,0.693,0.5,1.3,0
Tristan Thompson,2014-15,23,8.5,8,0.5,26.8,3,0.7,2.3,,6,0.547,3.3,0.641,0.4,1,0
Tristan Thompson,2015-16,24,8,9.4,0.7,27.9,3,0.4,2.4,,5.4,0.579,3.1,0.607,0.3,0.8,0
Troy Daniels,2013-14,22,8.4,0.8,1,15,0,0,1.2,0.48,6.2,0.5,3,,0,0.6,0
Troy Daniels,2014-15,23,3.7,0.7,0.5,8.4,0.3,0,0.9,0.364,3.5,0.383,1.3,0.846,0.1,0.4,0
Troy Daniels,2015-16,24,5.6,1.4,0.3,11,0.3,0,1,0.5,4.4,0.409,2,0.5,0.2,0.7,0
Ty Lawson,2009-10,22,8.3,1.9,3.1,20.3,2.2,0,1.4,0.41,6,0.544,3.1,0.757,0.7,1.3,0
Ty Lawson,2010-11,23,11.7,2.6,4.7,26.3,2.8,0.1,1.7,0.404,8.6,0.536,4.3,0.764,1,1.7,0
Ty Lawson,2011-12,24,16.4,3.7,6.6,34.8,3.5,0.1,1.5,0.365,12.6,0.531,6.1,0.824,1.3,2.4,0
Ty Lawson,2012-13,25,16.7,2.7,6.9,34.4,4.3,0.1,1.8,0.366,13.3,0.491,6.1,0.756,1.5,2.5,0
Ty Lawson,2013-14,26,17.6,3.5,8.8,35.8,6.5,0.2,1.8,0.356,13,0.455,5.6,0.798,1.6,3.2,0
Ty Lawson,2014-15,27,15.2,3.1,9.6,35.5,4.8,0.1,1.7,0.341,12.3,0.463,5.4,0.73,1.2,2.5,0
Ty Lawson,2015-16,28,6.5,1.9,3.8,24.1,1.8,0.1,1.5,0.329,5.8,0.431,2.3,0.705,0.9,1.6,0
Tyler Ennis,2014-15,20,3.7,1.1,2.2,12.5,0.2,0.2,1.1,0.279,4.4,0.396,1.6,0.714,0.5,1.3,0
Tyler Ennis,2015-16,21,2.7,1,1,8.7,0.5,0,1,0.286,2.6,0.435,1,0.75,0.2,0.6,0
Tyler Hansbrough,2009-10,24,8.5,4.8,1,17.6,3.9,0.3,2.4,0,7.8,0.367,2.8,0.743,0.6,0.7,0
Tyler Hansbrough,2010-11,25,11,5.2,0.6,21.9,3.6,0.2,2.3,0,8.8,0.466,4.1,0.779,0.5,1.1,0
Tyler Hansbrough,2011-12,26,9.3,4.4,0.5,21.8,4.2,0.1,2.4,0,7.3,0.406,2.9,0.813,0.8,1,0
Tyler Hansbrough,2012-13,27,7,4.6,0.4,16.9,3.7,0.2,1.9,0,5,0.436,2.2,0.72,0.4,1,0
Tyler Hansbrough,2013-14,28,4.9,4.5,0.3,15.3,2.9,0.3,2.1,0,3.1,0.479,1.5,0.681,0.4,0.7,0
Tyler Hansbrough,2014-15,29,3.6,3.6,0.3,14.3,1.9,0.2,1.9,0.143,2.2,0.538,1.2,0.698,0.4,0.3,0
Tyler Hansbrough,2015-16,30,2.6,2.6,0.3,9.6,1.7,0.3,1.5,0.667,2,0.396,0.8,0.553,0.4,0.4,0
Tyler Johnson,2014-15,22,5.9,2.5,1.3,18.8,1.5,0.3,1.3,0.375,5.2,0.437,2.2,0.681,1,0.9,0
Tyler Johnson,2015-16,23,8.7,3,2.2,24,1.8,0.4,1.8,0.386,6.7,0.529,3.3,0.797,0.7,1.3,0
Tyler Zeller,2012-13,23,7.9,5.7,1.2,26.4,2,0.9,3.3,0,7.3,0.441,3.2,0.764,0.5,1.2,0
Tyler Zeller,2013-14,24,5.7,4,0.5,15,1.7,0.5,2,0,4.1,0.54,2.2,0.719,0.3,0.9,0
Tyler Zeller,2014-15,25,10.2,5.7,1.4,21.1,2.3,0.6,2.5,,7.5,0.549,4.1,0.823,0.2,0.9,0
Tyler Zeller,2015-16,26,4.8,2.5,0.3,9.4,1.2,0.1,1.5,,4.2,0.474,2,0.684,0.2,0.8,0
Tyreke Evans,2009-10,20,20.1,5.3,5.8,37.2,6.5,0.4,2.8,0.255,16.2,0.485,7.4,0.748,1.5,3,0
Tyreke Evans,2010-11,21,17.8,4.8,5.6,37,4.7,0.5,2.5,0.291,16.4,0.432,6.7,0.771,1.5,3.2,0
Tyreke Evans,2011-12,22,16.5,4.6,4.5,34.3,4.1,0.5,2.2,0.202,14.3,0.484,6.5,0.779,1.3,2.7,0
Tyreke Evans,2012-13,23,15.2,4.4,3.5,31,4.2,0.4,2,0.338,11.8,0.508,5.6,0.775,1.4,2,0
Tyreke Evans,2013-14,24,14.5,4.7,5,28.2,4.3,0.3,2.2,0.221,12.5,0.461,5.4,0.771,1.2,2.4,0
Tyreke Evans,2014-15,25,16.6,5.3,6.6,34.1,3.7,0.5,2.5,0.304,14.7,0.482,6.6,0.694,1.3,3.1,0
Tyreke Evans,2015-16,26,15.2,5.2,6.6,30.6,3.7,0.3,2.6,0.388,12.6,0.45,5.4,0.796,1.3,2.9,0
Tyrus Thomas,2006-07,20,5.2,3.7,0.6,13.4,2.4,1.1,2.3,0,3.9,0.479,1.9,0.606,0.6,1.3,0
Tyrus Thomas,2007-08,21,6.8,4.6,1.2,18,2.4,1,2.3,0.167,5.9,0.426,2.5,0.741,0.6,1,0
Tyrus Thomas,2008-09,22,10.8,6.4,1,27.5,3.8,1.9,2.8,0.333,8.6,0.453,3.9,0.783,1.2,1.6,0
Tyrus Thomas,2009-10,23,9.4,6.2,1,22.6,3.2,1.6,2.4,0,7.8,0.465,3.6,0.686,1.2,1.7,0
Tyrus Thomas,2010-11,24,10.2,5.5,0.7,21,3.3,1.6,2.8,0,8.1,0.476,3.8,0.787,0.7,1.6,0
Tyrus Thomas,2011-12,25,5.6,3.7,0.6,18.8,1.5,1.1,2.7,0.333,6.1,0.367,2.2,0.759,0.7,1,0
Tyrus Thomas,2012-13,26,4.8,2.3,0.7,13.8,1.2,0.6,2,0.375,5.2,0.352,1.8,0.839,0.5,0.7,0
Tyrus Thomas,2014-15,28,2,0,0.5,3.5,1,0,0,,0.5,1,0.5,1,0,0,0
Tyshawn Taylor,2012-13,22,2.2,0.5,0.6,5.8,0.7,0,0.7,0.462,2.3,0.351,0.8,0.556,0.3,0.7,0
Tyshawn Taylor,2013-14,23,3.9,0.7,1.6,11.7,1.3,0,1.3,0.25,4,0.354,1.3,0.8,0.5,1.3,0
Tyson Chandler,2001-02,19,6.1,4.8,0.8,19.6,3.1,1.3,2.5,,4.3,0.497,2.1,0.604,0.4,1.4,0
Tyson Chandler,2002-03,20,9.2,6.9,1,24.4,3.9,1.4,2.9,,6.5,0.531,3.4,0.608,0.5,1.8,0
Tyson Chandler,2003-04,21,6.1,7.7,0.7,22.3,3.4,1.2,2.5,0,4.5,0.427,1.9,0.669,0.5,1.1,0
Tyson Chandler,2004-05,22,8,9.7,0.8,27.4,4.2,1.8,3.4,0,5.2,0.496,2.6,0.673,0.9,1.5,0
Tyson Chandler,2005-06,23,5.3,9,1,26.8,2.4,1.3,3.8,0,3.6,0.567,2,0.503,0.5,1.6,0
Tyson Chandler,2006-07,24,9.5,12.4,0.9,34.6,2.8,1.8,3.3,0,6.4,0.625,4,0.527,0.5,1.7,0
Tyson Chandler,2007-08,25,11.8,11.7,1,35.2,3.7,1.1,3.1,0,7.7,0.624,4.8,0.593,0.6,1.7,0
Tyson Chandler,2008-09,26,8.8,8.7,0.5,32.1,3,1.2,3.2,,6.3,0.565,3.6,0.579,0.3,1.6,0
Tyson Chandler,2009-10,27,6.5,6.3,0.3,22.8,3.1,1.1,2.7,,3.7,0.574,2.1,0.732,0.3,1.8,0
Tyson Chandler,2010-11,28,10.1,9.4,0.4,27.8,4,1.1,3.2,,5.5,0.654,3.6,0.732,0.5,1.2,0
Tyson Chandler,2011-12,29,11.3,9.9,0.9,33.2,5.1,1.4,3,0,5.7,0.683,3.9,0.689,0.9,1.6,0
Tyson Chandler,2012-13,30,10.4,10.7,0.9,32.8,3.9,1.1,2.8,,6.1,0.638,3.9,0.694,0.6,1.3,1
Tyson Chandler,2013-14,31,8.7,9.6,1.1,30.2,2.8,1.1,2.6,0,5.9,0.595,3.5,0.632,0.7,1.3,0
Tyson Chandler,2014-15,32,10.3,11.5,1.1,30.5,3.4,1.2,2.3,,5.9,0.666,3.9,0.72,0.6,1.4,0
Tyson Chandler,2015-16,33,5.5,8.3,1,23.3,2.5,0.6,2,0,4,0.5,2,0.627,0.5,1.2,0
Tyus Jones,2015-16,19,3,1.7,1.6,10.9,0.6,0.1,0.7,0.5,3.4,0.333,1.2,0.6,0.4,0.9,0
Udonis Haslem,2003-04,23,7.3,6.3,0.7,23.9,2.4,0.3,2.6,0,6,0.462,2.7,0.765,0.4,1,0
Udonis Haslem,2004-05,24,10.9,9.1,1.4,33.4,2.8,0.5,3.3,0,8,0.543,4.3,0.791,0.8,1.4,0
Udonis Haslem,2005-06,25,9.3,7.8,1.2,30.8,2.5,0.2,2.7,0,7.3,0.509,3.7,0.789,0.6,1,0
Udonis Haslem,2006-07,26,10.7,8.3,1.2,31.4,2.6,0.3,3,0,9.1,0.495,4.5,0.68,0.6,1.4,0
Udonis Haslem,2007-08,27,12,9,1.4,36.8,2.9,0.4,3,,10.3,0.467,4.8,0.81,0.8,1.4,0
Udonis Haslem,2008-09,28,10.6,8.2,1.1,34.1,2.3,0.3,2.7,,8.6,0.518,4.4,0.753,0.6,1.1,0
Udonis Haslem,2009-10,29,9.9,8.1,0.7,27.9,2.5,0.3,2.2,,8.1,0.494,4,0.762,0.4,1,0
Udonis Haslem,2010-11,30,8,8.2,0.5,26.5,1.5,0.2,3,,6.6,0.512,3.4,0.8,0.5,1.1,0
Udonis Haslem,2011-12,31,6,7.3,0.7,24.8,1.6,0.4,2.2,,5.6,0.423,2.4,0.814,0.5,0.9,0
Udonis Haslem,2012-13,32,3.9,5.4,0.5,18.9,0.6,0.2,2.3,,3.3,0.514,1.7,0.711,0.4,0.6,0
Udonis Haslem,2013-14,33,3.8,3.8,0.3,14.2,1,0.3,1.7,,3.2,0.507,1.6,0.568,0.2,0.5,0
Udonis Haslem,2014-15,34,4.2,4.2,0.7,16,1,0.2,1.8,0.2,3.9,0.459,1.7,0.703,0.3,0.7,0
Udonis Haslem,2015-16,35,1.6,2.2,0.5,8,0.4,0.1,0.7,0.143,1.7,0.389,0.6,0.889,0.2,0.2,0
Vander Blue,2013-14,21,1.7,1,0.3,5,1.7,0,0.3,0,1.3,0.667,0.7,0.2,0,0.7,0
Vander Blue,2014-15,22,11,4.5,4,37,2.5,0,2,0.2,15,0.35,4.5,0.4,1.5,3,0
Vernon Macklin,2011-12,25,2,1.5,0.2,5.9,0.6,0.2,0.4,,1.5,0.543,0.8,0.571,0.2,0.1,0
Viacheslav Kravtsov,2012-13,25,3.1,1.8,0.4,9,1.5,0.4,1.3,,1.8,0.717,1.3,0.297,0.2,0.6,0
Viacheslav Kravtsov,2013-14,26,1,0.9,0.1,3,0.4,0.1,0.4,,0.8,0.533,0.4,0.5,0,0.3,0
Victor Claver,2012-13,24,3.8,2.4,0.9,16.6,0.6,0.2,1.5,0.287,3.9,0.48,1.5,0.467,0.5,0.9,0
Victor Claver,2013-14,25,2.2,1.9,0.6,8.8,0.5,0.1,0.8,0.167,2,0.583,0.8,0.909,0.1,0.5,0
Victor Claver,2014-15,26,2.4,2,0.1,7.6,0,0.1,1.2,0.545,2,0.333,0.9,,0.1,0.4,0
Vince Carter,1998-99,22,18.3,5.7,3,35.2,5.4,1.5,2.8,0.288,15.3,0.466,6.9,0.761,1.1,2.2,0
Vince Carter,1999-00,23,25.7,5.8,3.9,38.1,6.7,1.1,3.2,0.403,20.7,0.475,9.6,0.791,1.3,2.2,1
Vince Carter,2000-01,24,27.6,5.5,3.9,39.7,6.7,1.1,2.7,0.408,22.1,0.477,10.2,0.765,1.5,2.2,1
Vince Carter,2001-02,25,24.7,5.2,4,39.8,5.1,0.7,3.2,0.387,21.8,0.441,9.3,0.798,1.6,2.6,1
Vince Carter,2002-03,26,20.6,4.4,3.3,34.2,3.7,1,2.8,0.344,17.7,0.493,8.3,0.806,1.1,1.7,1
Vince Carter,2003-04,27,22.5,4.8,4.8,38.2,5.7,0.9,2.9,0.383,20,0.424,8.3,0.806,1.2,3.1,1
Vince Carter,2004-05,28,24.5,5.2,4.2,36.7,6,0.6,3.2,0.406,20,0.463,9,0.798,1.4,2.2,1
Vince Carter,2005-06,29,24.2,5.8,4.3,36.8,7.6,0.7,3,0.341,19.2,0.459,8.3,0.799,1.2,2.7,1
Vince Carter,2006-07,30,25.2,6,4.8,38.1,7,0.4,3.2,0.357,19.5,0.491,8.9,0.802,1,2.6,1
Vince Carter,2007-08,31,21.3,6,5.1,38.9,5.6,0.4,3.2,0.359,16.9,0.482,7.7,0.816,1.2,2.4,0
Vince Carter,2008-09,32,20.8,5.1,4.7,36.8,5.1,0.5,2.9,0.385,16.8,0.459,7.4,0.817,1,2.1,0
Vince Carter,2009-10,33,16.6,3.9,3.1,30.8,4.1,0.2,2.5,0.367,13.5,0.456,5.8,0.84,0.7,1.4,0
Vince Carter,2010-11,34,14,3.8,2,28.1,2.4,0.3,2.6,0.361,12.2,0.479,5.3,0.74,0.9,1.2,0
Vince Carter,2011-12,35,10.1,3.4,2.3,25.3,1.9,0.4,2.2,0.361,8.9,0.442,3.7,0.826,0.9,1.4,0
Vince Carter,2012-13,36,13.4,4.1,2.4,25.8,2.8,0.5,2.8,0.406,10.6,0.461,4.6,0.816,0.9,1.3,0
Vince Carter,2013-14,37,11.9,3.5,2.6,24.4,2.4,0.4,2.6,0.394,10,0.418,4.1,0.821,0.8,1.3,0
Vince Carter,2014-15,38,5.8,2,1.2,16.5,0.9,0.2,1.5,0.297,6.2,0.379,2,0.789,0.7,0.7,0
Vince Carter,2015-16,39,4,1.6,0.7,12.9,0.7,0.3,1.5,0.284,3.9,0.436,1.4,0.87,0.4,0.4,0
Vitor Faverani,2013-14,25,4.4,3.5,0.4,13.2,1,0.7,2,0.3,4,0.486,1.7,0.649,0.4,1.1,0
Walter Tavares,2015-16,23,2.1,1.8,0.2,6.8,0.9,0.6,0.7,,1.7,0.533,0.9,0.375,0.1,0.4,0
Wayne Ellington,2009-10,22,6.6,2.1,1,18.2,0.9,0.1,0.9,0.395,5.9,0.441,2.5,0.871,0.3,1,0
Wayne Ellington,2010-11,23,6.6,1.7,1.2,19,0.9,0,1.4,0.397,6.4,0.406,2.6,0.792,0.5,0.9,0
Wayne Ellington,2011-12,24,6.1,1.9,0.6,19.1,0.8,0.2,1.1,0.324,5.9,0.448,2.4,0.8,0.5,0.5,0
Wayne Ellington,2012-13,25,7.9,2.1,1.3,21.3,1,0,1,0.392,6.8,0.457,2.9,0.907,0.6,0.7,0
Wayne Ellington,2013-14,26,3.2,1,0.4,8.7,0.2,0,0.7,0.424,2.8,0.448,1.2,0.909,0.4,0.2,0
Wayne Ellington,2014-15,27,10,3.2,1.6,25.8,1,0,1.2,0.37,9.5,0.439,3.9,0.813,0.5,0.8,0
Wayne Ellington,2015-16,28,6.8,2.2,0.9,19.7,0.7,0.1,1,0.34,6.8,0.416,2.6,0.794,0.6,0.6,0
Wesley Johnson,2010-11,23,9,3,1.9,26.2,1.2,0.7,2.1,0.356,8.6,0.427,3.4,0.696,0.7,1.2,0
Wesley Johnson,2011-12,24,6,2.7,0.9,22.6,0.5,0.7,1.8,0.314,6.1,0.461,2.4,0.706,0.5,0.9,0
Wesley Johnson,2012-13,25,8,2.5,0.7,19.1,0.7,0.4,1.1,0.323,7.9,0.461,3.2,0.771,0.4,1,0
Wesley Johnson,2013-14,26,9.1,4.4,1.6,28.4,1,1,2.6,0.369,8.2,0.466,3.5,0.792,1.1,1.1,0
Wesley Johnson,2014-15,27,9.9,4.2,1.6,29.5,1.5,0.6,2.1,0.351,9.1,0.451,3.8,0.804,0.8,1.1,0
Wesley Johnson,2015-16,28,6.7,2.5,0.6,18.6,0.6,0.5,1.9,0.344,5.9,0.574,2.5,0.581,1,0.6,0
Wesley Matthews,2009-10,23,9.4,2.3,1.5,24.7,2.4,0.2,1.9,0.382,6.9,0.525,3.3,0.829,0.8,1.1,0
Wesley Matthews,2010-11,24,15.9,3.1,2,33.6,3.8,0.1,2.4,0.407,11.9,0.476,5.4,0.844,1.2,1.7,0
Wesley Matthews,2011-12,25,13.7,3.4,1.7,33.8,2.6,0.2,2.2,0.383,11.6,0.434,4.8,0.86,1.5,1.1,0
Wesley Matthews,2012-13,26,14.8,2.8,2.5,34.8,2.7,0.3,2.5,0.398,11.7,0.478,5.1,0.797,1.3,1.6,0
Wesley Matthews,2013-14,27,16.4,3.5,2.4,33.9,3.7,0.2,2.1,0.393,12.3,0.49,5.4,0.837,0.9,1.3,0
Wesley Matthews,2014-15,28,15.9,3.7,2.3,33.7,2.4,0.2,2.2,0.389,12.5,0.534,5.6,0.752,1.3,1.4,0
Wesley Matthews,2015-16,29,12.4,3,1.9,33.1,1.8,0.3,2.2,0.347,11.1,0.433,4.2,0.857,1,1,0
Will Barton,2012-13,22,4,2,0.8,12.2,0.9,0.1,0.8,0.138,4.2,0.447,1.6,0.769,0.5,0.8,0
Will Barton,2013-14,23,4,1.8,0.8,9.4,0.8,0.2,0.8,0.303,3.8,0.447,1.6,0.813,0.2,0.4,0
Will Barton,2014-15,24,6.8,2.8,1.4,16.9,1.6,0.3,1.2,0.271,6.1,0.474,2.6,0.787,0.8,1.1,0
Will Barton,2015-16,25,15.6,6,2.4,28.9,3.1,0.4,1.8,0.386,12.7,0.476,5.7,0.856,0.9,1.6,0
Will Bynum,2005-06,23,3.6,0.8,1.3,10.8,1.1,0,0.7,0.222,3.5,0.442,1.4,0.625,0.5,0.9,0
Will Bynum,2008-09,26,7.2,1.3,2.8,14.1,2.1,0,1.5,0.158,6,0.474,2.7,0.798,0.6,1.3,0
Will Bynum,2009-10,27,10,2.3,4.5,26.5,2.8,0.1,2.3,0.218,8.5,0.47,3.8,0.798,0.9,1.8,0
Will Bynum,2010-11,28,7.9,1.2,3.2,18.4,2,0.1,1.9,0.32,6.7,0.466,3,0.836,0.9,1.4,0
Will Bynum,2011-12,29,5.7,1.6,1.8,14.3,1.8,0.1,1.7,0.241,5.4,0.406,2.1,0.766,0.6,1.5,0
Will Bynum,2012-13,30,9.8,1.5,3.6,18.8,2,0.1,2,0.316,8.3,0.494,3.9,0.809,0.7,1.9,0
Will Bynum,2013-14,31,8.7,1.8,3.9,18.8,2.2,0.1,2.2,0.323,7.7,0.446,3.3,0.802,0.7,1.8,0
Will Bynum,2014-15,32,3.1,0.9,2.6,9.6,0.6,0.1,1.3,0,4.4,0.455,1.4,0.5,0.1,1.1,0
Will Cherry,2014-15,23,1.9,0.6,1,8.6,0.8,0.1,1.3,0.222,2.4,0.3,0.6,0.5,0.8,0.5,0
Willie Cauley-Stein,2015-16,22,5.7,5.7,0.4,20,1.9,1.2,2.4,,3.9,0.59,2.3,0.571,0.6,0.6,0
Willie Green,2003-04,22,6.9,1.2,1,14.5,1.5,0.1,1.6,0.311,6.7,0.419,2.7,0.728,0.5,1.1,0
Willie Green,2004-05,23,7.7,2.3,1.8,18.7,2.2,0.1,2.1,0.286,7.4,0.393,2.7,0.776,0.6,1.3,0
Willie Green,2005-06,24,7,1.5,0.5,15.3,0.5,0,1.3,0.526,6.6,0.383,2.8,0.8,0.2,1.2,0
Willie Green,2006-07,25,11.3,2.1,1.5,24.9,1.5,0.1,1.9,0.325,11.7,0.43,4.8,0.667,0.8,1.4,0
Willie Green,2007-08,26,12.4,2.5,2,26.6,2,0.3,1.6,0.285,11.8,0.475,5.1,0.757,0.7,1.5,0
Willie Green,2008-09,27,8.5,1.6,2,22.6,1,0.2,1.9,0.317,8.1,0.473,3.5,0.729,0.7,0.8,0
Willie Green,2009-10,28,8.7,1.8,2.1,21.3,1.6,0.2,1.8,0.346,7.4,0.494,3.4,0.833,0.4,0.9,0
Willie Green,2010-11,29,8.7,2.1,1,21.7,1.3,0.2,1.9,0.348,7.9,0.476,3.5,0.78,0.5,0.9,0
Willie Green,2011-12,30,7.6,1.5,0.8,17.4,1.1,0.1,1.4,0.442,6.1,0.486,2.9,0.857,0.4,0.6,0
Willie Green,2012-13,31,6.3,1.3,0.8,16.5,0.4,0.2,1.3,0.428,5.4,0.486,2.5,0.719,0.4,0.4,0
Willie Green,2013-14,32,5,1.4,0.9,15.8,0.6,0.2,1.7,0.339,4.9,0.407,1.9,0.824,0.4,0.6,0
Willie Green,2014-15,33,5.9,1.5,1.3,18.3,0.7,0.1,1.6,0.347,5.9,0.411,2.3,0.824,0.5,0.9,0
Willie Reed,2015-16,25,4.2,2.7,0.2,10.3,1.2,0.5,1.3,,3.1,0.588,1.8,0.5,0.1,0.5,0
Wilson Chandler,2007-08,20,7.3,3.6,0.9,19.6,1.5,0.5,2.4,0.3,6.9,0.458,3,0.63,0.4,0.8,0
Wilson Chandler,2008-09,21,14.4,5.4,2.1,33.4,2.6,0.9,3,0.328,12.9,0.476,5.5,0.795,0.9,1.7,0
Wilson Chandler,2009-10,22,15.3,5.4,2.1,35.7,2.5,0.8,2.8,0.267,13.2,0.524,6.3,0.806,0.7,1.7,0
Wilson Chandler,2010-11,23,15.3,5.7,1.7,33.3,2.2,1.3,2.8,0.35,13.2,0.501,6,0.807,0.7,1.4,0
Wilson Chandler,2011-12,24,9.4,5.1,2.1,26.9,1.5,0.8,2.3,0.25,9.9,0.418,3.9,0.833,0.8,2.3,0
Wilson Chandler,2012-13,25,13,5.1,1.3,25.1,2.6,0.3,2.8,0.413,10.6,0.48,4.9,0.793,1,1.4,0
Wilson Chandler,2013-14,26,13.6,4.7,1.8,31.1,2.5,0.5,3.1,0.348,11.9,0.478,5,0.724,0.7,1.3,0
Wilson Chandler,2014-15,27,13.9,6.1,1.7,31.7,1.8,0.4,3,0.342,12.5,0.49,5.4,0.775,0.7,1.4,0
