Player,Season,Age,Points,Rebounds,Assists,Minutes
Glen Davis,2013-14,28,9.4,5.2,1.1,24.4
Glen Davis,2014-15,29,4.0,2.3,0.5,12.2
Andre Dawkins,2014-15,23,0.8,0.5,0.3,5.5
Branden Dawson,2015-16,22,1.0,1.5,0.0,6.5
Eric Dawson,2011-12,27,3.8,2.5,0.0,9.8
Austin Daye,2009-10,21,5.1,2.5,0.5,13.3
Austin Daye,2010-11,22,7.5,3.8,1.1,20.1
Austin Daye,2011-12,23,4.7,2.2,0.8,14.7
Austin Daye,2012-13,24,4.5,2.2,0.8,12.3
Austin Daye,2013-14,25,3.0,1.2,0.4,6.7
Austin Daye,2014-15,26,3.8,2.2,0.5,10.1
Nando De Colo,2012-13,25,3.8,1.9,1.9,12.8
Nando De Colo,2013-14,26,3.8,1.6,1.4,10.5
Dewayne Dedmon,2013-14,24,3.1,4.1,0.2,12.6
Dewayne Dedmon,2014-15,25,3.7,5.0,0.2,14.3
Dewayne Dedmon,2015-16,26,3.1,3.3,0.1,11.3
Bryce Dejean-Jones,2015-16,23,5.0,3.0,0.6,15.8
Sam Dekker,2015-16,21,0.0,0.3,0.0,2.0
Carlos Delfino,2004-05,22,3.9,1.8,1.3,15.3
Carlos Delfino,2005-06,23,3.6,1.7,0.6,10.7
Carlos Delfino,2006-07,24,5.2,3.2,1.1,16.7
Carlos Delfino,2007-08,25,9.0,4.4,1.8,23.5
Carlos Delfino,2009-10,27,11.0,5.3,2.7,30.4
Carlos Delfino,2010-11,28,11.5,4.1,2.3,32.4
Carlos Delfino,2011-12,29,9.0,3.9,2.3,28.5
Carlos Delfino,2012-13,30,10.6,3.3,2.0,25.2
Matthew Dellavedova,2013-14,23,4.7,1.7,2.6,17.7
Matthew Dellavedova,2014-15,24,4.8,1.9,3.0,20.6
Matthew Dellavedova,2015-16,25,8.4,2.5,4.8,26.7
Luol Deng,2004-05,19,11.7,5.3,2.2,27.3
Luol Deng,2005-06,20,14.3,6.6,1.9,33.4
Luol Deng,2006-07,21,18.8,7.1,2.5,37.5
Luol Deng,2007-08,22,17.0,6.3,2.5,33.8
Luol Deng,2008-09,23,14.1,6.0,1.9,34.0
Luol Deng,2009-10,24,17.6,7.3,2.0,37.9
Luol Deng,2010-11,25,17.4,5.8,2.8,39.1
Luol Deng,2011-12,26,15.3,6.5,2.9,39.4
Luol Deng,2012-13,27,16.5,6.3,3.0,38.7
Luol Deng,2013-14,28,16.0,5.7,2.9,35.1
Luol Deng,2014-15,29,14.0,5.2,1.9,33.6
Luol Deng,2015-16,30,10.1,4.7,1.5,31.3
DeMar DeRozan,2009-10,20,8.6,2.9,0.7,21.6
DeMar DeRozan,2010-11,21,17.2,3.8,1.8,34.8
DeMar DeRozan,2011-12,22,16.7,3.3,2.0,35.0
DeMar DeRozan,2012-13,23,18.1,3.9,2.5,36.7
DeMar DeRozan,2013-14,24,22.7,4.3,4.0,38.2
DeMar DeRozan,2014-15,25,20.1,4.6,3.5,35.0
DeMar DeRozan,2015-16,26,23.2,4.4,4.1,36.4
Boris Diaw,2003-04,21,4.5,4.5,2.4,25.3
Boris Diaw,2004-05,22,4.8,2.6,2.3,18.2
Boris Diaw,2005-06,23,13.3,6.9,6.2,35.5
Boris Diaw,2006-07,24,9.7,4.3,4.8,31.1
Boris Diaw,2007-08,25,8.8,4.6,3.9,28.1
Boris Diaw,2008-09,26,13.2,5.3,4.1,34.0
Boris Diaw,2009-10,27,11.3,5.2,4.0,35.4
Boris Diaw,2010-11,28,11.3,5.0,4.1,33.9
Boris Diaw,2011-12,29,6.4,4.9,3.6,25.0
Boris Diaw,2012-13,30,5.8,3.4,2.4,22.8
Boris Diaw,2013-14,31,9.1,4.1,2.8,25.0
Boris Diaw,2014-15,32,8.7,4.3,2.9,24.5
Boris Diaw,2015-16,33,7.0,3.2,2.5,19.0
Yakhouba Diawara,2006-07,24,4.4,1.7,0.9,18.4
Yakhouba Diawara,2007-08,25,2.8,1.1,0.7,10.0
Yakhouba Diawara,2008-09,26,3.4,1.3,0.4,13.5
Yakhouba Diawara,2009-10,27,0.8,0.7,0.5,7.3
Gorgui Dieng,2013-14,24,4.8,5.0,0.7,13.6
Gorgui Dieng,2014-15,25,9.7,8.3,2.0,30.0
Gorgui Dieng,2015-16,26,8.6,6.7,1.3,24.2
Spencer Dinwiddie,2014-15,21,4.3,1.4,3.1,13.4
Spencer Dinwiddie,2015-16,22,4.4,1.0,1.4,12.3
Ike Diogu,2005-06,22,7.0,3.3,0.4,14.9
Ike Diogu,2006-07,23,6.2,3.4,0.4,12.9
Ike Diogu,2007-08,24,5.6,2.8,0.3,10.2
Ike Diogu,2008-09,25,4.1,1.9,0.1,7.4
Ike Diogu,2010-11,27,5.8,3.2,0.1,13.1
Ike Diogu,2011-12,28,1.0,0.5,0.0,7.0
Joey Dorsey,2008-09,25,0.7,0.3,0.3,2.0
Joey Dorsey,2009-10,26,1.5,2.9,0.1,7.1
Joey Dorsey,2010-11,27,3.1,4.4,0.6,12.1
Joey Dorsey,2014-15,31,2.7,4.0,0.4,12.4
Toney Douglas,2009-10,23,8.6,1.9,2.0,19.4
Toney Douglas,2010-11,24,10.6,3.0,3.0,24.3
Toney Douglas,2011-12,25,6.2,1.9,2.0,17.3
Toney Douglas,2012-13,26,7.5,1.9,2.1,18.2
Toney Douglas,2013-14,27,4.0,1.7,1.3,13.2
Toney Douglas,2014-15,28,4.3,1.8,2.0,14.8
Toney Douglas,2015-16,29,6.4,1.2,2.0,14.8
Chris Douglas-Roberts,2008-09,22,4.9,1.1,1.2,13.3
Chris Douglas-Roberts,2009-10,23,9.8,3.0,1.4,25.8
Chris Douglas-Roberts,2010-11,24,7.3,2.0,1.1,20.1
Chris Douglas-Roberts,2012-13,26,2.8,0.8,0.7,10.5
Chris Douglas-Roberts,2013-14,27,6.9,2.4,1.0,20.7
Chris Douglas-Roberts,2014-15,28,1.6,1.0,0.3,8.6
Goran Dragic,2008-09,22,4.5,1.9,2.0,13.2
Goran Dragic,2009-10,23,7.9,2.1,3.0,18.0
Goran Dragic,2010-11,24,7.5,2.0,2.9,17.6
Goran Dragic,2011-12,25,11.7,2.5,5.3,26.5
Goran Dragic,2012-13,26,14.7,3.1,7.4,33.5
Goran Dragic,2013-14,27,20.3,3.2,5.9,35.1
Goran Dragic,2014-15,28,16.3,3.5,4.5,33.8
Goran Dragic,2015-16,29,12.3,3.2,5.1,32.5
Zoran Dragic,2014-15,25,1.8,0.5,0.3,4.7
Larry Drew,2014-15,24,3.8,1.3,3.8,18.3
Andre Drummond,2012-13,19,7.9,7.6,0.5,20.7
Andre Drummond,2013-14,20,13.5,13.2,0.4,32.3
Andre Drummond,2014-15,21,13.8,13.5,0.7,30.5
Andre Drummond,2015-16,22,17.2,15.0,0.8,33.6
Jared Dudley,2007-08,22,5.8,3.9,1.1,19.0
Jared Dudley,2008-09,23,5.5,3.0,0.8,17.0
Jared Dudley,2009-10,24,8.2,3.4,1.4,24.3
Jared Dudley,2010-11,25,10.6,3.9,1.3,26.1
Jared Dudley,2011-12,26,12.7,4.6,1.7,31.1
Jared Dudley,2012-13,27,10.9,3.1,2.6,27.5
Jared Dudley,2013-14,28,6.9,2.2,1.4,23.4
Jared Dudley,2014-15,29,7.2,3.1,1.8,23.8
Jared Dudley,2015-16,30,8.9,3.8,1.9,28.8
Tim Duncan,1997-98,21,21.1,11.9,2.7,39.1
Tim Duncan,1998-99,22,21.7,11.4,2.4,39.3
Tim Duncan,1999-00,23,23.2,12.4,3.2,38.9
Tim Duncan,2000-01,24,22.2,12.2,3.0,38.7
Tim Duncan,2001-02,25,25.5,12.7,3.7,40.6
Tim Duncan,2002-03,26,23.3,12.9,3.9,39.3
Tim Duncan,2003-04,27,22.3,12.4,3.1,36.6
Tim Duncan,2004-05,28,20.3,11.1,2.7,33.4
Tim Duncan,2005-06,29,18.6,11.0,3.2,34.8
Tim Duncan,2006-07,30,20.0,10.6,3.4,34.1
Tim Duncan,2007-08,31,19.3,11.3,2.8,34.0
Tim Duncan,2008-09,32,19.3,10.7,3.5,33.7
Tim Duncan,2009-10,33,17.9,10.1,3.2,31.3
Tim Duncan,2010-11,34,13.4,8.9,2.7,28.4
Tim Duncan,2011-12,35,15.4,9.0,2.3,28.2
Tim Duncan,2012-13,36,17.8,9.9,2.7,30.1
Tim Duncan,2013-14,37,15.1,9.7,3.0,29.2
Tim Duncan,2014-15,38,13.9,9.1,3.0,28.9
Tim Duncan,2015-16,39,8.9,7.5,3.0,25.9
Mike Dunleavy,2002-03,22,5.7,2.6,1.3,15.9
Mike Dunleavy,2003-04,23,11.7,5.9,2.9,31.1
Mike Dunleavy,2004-05,24,13.4,5.5,2.6,32.5
Mike Dunleavy,2005-06,25,11.5,4.9,2.9,31.8
Mike Dunleavy,2006-07,26,12.8,5.3,2.8,31.5
Mike Dunleavy,2007-08,27,19.1,5.2,3.5,36.0
Mike Dunleavy,2008-09,28,15.1,3.8,2.4,27.5
Mike Dunleavy,2009-10,29,9.9,3.5,1.5,22.2
Mike Dunleavy,2010-11,30,11.2,4.5,1.7,27.6
Mike Dunleavy,2011-12,31,12.3,3.7,2.1,26.3
Mike Dunleavy,2012-13,32,10.5,3.9,1.9,25.9
Mike Dunleavy,2013-14,33,11.3,4.2,2.3,31.5
Mike Dunleavy,2014-15,34,9.4,3.9,1.8,29.2
Kevin Durant,2007-08,19,20.3,4.4,2.4,34.6
Kevin Durant,2008-09,20,25.3,6.5,2.8,39.0
Kevin Durant,2009-10,21,30.1,7.6,2.8,39.5
Kevin Durant,2010-11,22,27.7,6.8,2.7,38.9
Kevin Durant,2011-12,23,28.0,8.0,3.5,38.6
Kevin Durant,2012-13,24,28.1,7.9,4.6,38.5
Kevin Durant,2013-14,25,32.0,7.4,5.5,38.5
Kevin Durant,2014-15,26,25.4,6.6,4.1,33.8
Kevin Durant,2015-16,27,27.2,8.0,4.5,36.0
Cleanthony Early,2014-15,23,5.4,2.5,0.9,16.6
Cleanthony Early,2015-16,24,0.7,0.2,0.1,3.4
Devin Ebanks,2010-11,21,3.1,1.4,0.1,5.9
Devin Ebanks,2011-12,22,4.0,2.3,0.5,16.5
Devin Ebanks,2012-13,23,3.4,2.2,0.5,10.4
Jarell Eddie,2015-16,24,3.8,1.2,0.2,6.9
Shane Edwards,2013-14,26,1.0,1.0,0.0,6.0
Wayne Ellington,2009-10,22,6.6,2.1,1.0,18.2
Wayne Ellington,2010-11,23,6.6,1.7,1.2,19.0
Wayne Ellington,2011-12,24,6.1,1.9,0.6,19.1
Wayne Ellington,2012-13,25,7.9,2.1,1.3,21.3
Wayne Ellington,2013-14,26,3.2,1.0,0.4,8.7
Wayne Ellington,2014-15,27,10.0,3.2,1.6,25.8
Wayne Ellington,2015-16,28,6.7,2.2,0.9,19.5
Monta Ellis,2005-06,20,6.8,2.1,1.6,18.1
Monta Ellis,2006-07,21,16.5,3.2,4.1,34.3
Monta Ellis,2007-08,22,20.2,5.0,3.9,37.9
Monta Ellis,2008-09,23,19.0,4.3,3.7,35.7
Monta Ellis,2009-10,24,25.5,4.0,5.3,41.4
Monta Ellis,2010-11,25,24.1,3.5,5.6,40.3
Monta Ellis,2011-12,26,20.4,3.4,6.0,36.6
Monta Ellis,2012-13,27,19.2,3.9,6.0,37.5
Monta Ellis,2013-14,28,19.0,3.6,5.7,36.9
Monta Ellis,2014-15,29,18.9,2.4,4.1,33.7
Monta Ellis,2015-16,30,14.3,3.0,5.0,33.6
Melvin Ely,2002-03,24,4.5,3.3,0.3,15.4
Melvin Ely,2003-04,25,3.7,2.4,0.5,12.1
Melvin Ely,2004-05,26,7.3,4.1,1.0,20.9
Melvin Ely,2005-06,27,9.8,4.9,1.3,23.6
Melvin Ely,2006-07,28,3.0,1.8,0.6,10.3
Melvin Ely,2007-08,29,3.9,2.8,0.4,11.9
Melvin Ely,2008-09,30,3.1,2.1,0.6,12.0
Melvin Ely,2010-11,32,2.3,2.5,0.5,12.2
Melvin Ely,2013-14,35,3.0,0.5,0.0,13.5
Kim English,2012-13,24,2.9,0.9,0.6,9.9
James Ennis,2014-15,24,5.0,2.8,0.8,17.0
James Ennis,2015-16,25,1.3,0.5,0.3,3.5
Tyler Ennis,2014-15,20,3.7,1.1,2.2,12.5
Tyler Ennis,2015-16,21,2.8,1.0,1.0,9.0
Jeremy Evans,2010-11,23,3.6,2.0,0.5,9.4
Jeremy Evans,2011-12,24,2.1,1.7,0.4,7.5
Jeremy Evans,2012-13,25,2.0,1.6,0.3,5.8
Jeremy Evans,2013-14,26,6.1,4.7,0.7,18.3
Jeremy Evans,2014-15,27,2.4,1.9,0.3,7.0
Jeremy Evans,2015-16,28,2.4,2.0,0.1,8.8
Reggie Evans,2002-03,22,3.2,6.6,0.5,20.4
Reggie Evans,2003-04,23,2.9,5.4,0.4,17.1
Reggie Evans,2004-05,24,4.9,9.3,0.7,23.8
Reggie Evans,2005-06,25,5.6,7.5,0.6,20.8
Reggie Evans,2006-07,26,4.9,7.0,0.7,17.1
Reggie Evans,2007-08,27,5.2,7.5,0.8,23.2
Reggie Evans,2008-09,28,3.3,4.6,0.3,14.4
Reggie Evans,2009-10,29,3.4,3.8,0.3,11.1
Reggie Evans,2010-11,30,4.4,11.5,1.3,26.6
Reggie Evans,2011-12,31,1.9,4.8,0.3,13.8
Reggie Evans,2012-13,32,4.5,11.1,0.5,24.6
Reggie Evans,2013-14,33,4.0,6.2,0.4,16.6
Reggie Evans,2014-15,34,3.7,6.4,0.7,16.3
Tyreke Evans,2009-10,20,20.1,5.3,5.8,37.2
Tyreke Evans,2010-11,21,17.8,4.8,5.6,37.0
Tyreke Evans,2011-12,22,16.5,4.6,4.5,34.3
Tyreke Evans,2012-13,23,15.2,4.4,3.5,31.0
Tyreke Evans,2013-14,24,14.5,4.7,5.0,28.2
Tyreke Evans,2014-15,25,16.6,5.3,6.6,34.1
Tyreke Evans,2015-16,26,15.2,5.2,6.6,30.6
Dante Exum,2014-15,19,4.8,1.6,2.4,22.2
Festus Ezeli,2012-13,23,2.4,4.0,0.3,14.4
Festus Ezeli,2014-15,25,4.4,3.4,0.2,11.0
Festus Ezeli,2015-16,26,7.5,5.9,0.8,17.8
Kenneth Faried,2011-12,22,10.2,7.7,0.8,22.5
Kenneth Faried,2012-13,23,11.5,9.2,1.0,28.1
Kenneth Faried,2013-14,24,13.7,8.6,1.2,27.2
Kenneth Faried,2014-15,25,12.6,8.9,1.2,27.8
Kenneth Faried,2015-16,26,12.3,9.0,1.2,26.5
Jordan Farmar,2006-07,20,4.4,1.7,1.9,15.1
Jordan Farmar,2007-08,21,9.1,2.2,2.7,20.6
Jordan Farmar,2008-09,22,6.4,1.8,2.4,18.3
Jordan Farmar,2009-10,23,7.2,1.6,1.5,18.0
Jordan Farmar,2010-11,24,9.6,2.4,5.0,24.6
Jordan Farmar,2011-12,25,10.4,1.6,3.3,21.3
Jordan Farmar,2013-14,27,10.1,2.5,4.9,22.2
Jordan Farmar,2014-15,28,4.6,1.2,1.9,14.7
Vitor Faverani,2013-14,25,4.4,3.5,0.4,13.2
Derrick Favors,2010-11,19,6.8,5.3,0.5,19.7
Derrick Favors,2011-12,20,8.8,6.5,0.7,21.2
Derrick Favors,2012-13,21,9.4,7.1,1.0,23.2
Derrick Favors,2013-14,22,13.3,8.7,1.2,30.2
Derrick Favors,2014-15,23,16.0,8.2,1.5,30.8
Derrick Favors,2015-16,24,16.7,8.3,1.5,31.8
Cristiano Felicio,2015-16,23,0.8,0.3,0.5,2.3
Carrick Felix,2013-14,23,2.7,0.9,0.6,5.4
Raymond Felton,2005-06,21,11.9,3.3,5.6,30.1
Raymond Felton,2006-07,22,14.0,3.4,7.0,36.3
Raymond Felton,2007-08,23,14.4,3.0,7.4,37.6
Raymond Felton,2008-09,24,14.2,3.8,6.7,37.6
Raymond Felton,2009-10,25,12.1,3.6,5.6,33.0
Raymond Felton,2010-11,26,15.5,3.6,8.3,36.5
Raymond Felton,2011-12,27,11.4,2.5,6.5,31.8
Raymond Felton,2012-13,28,13.9,2.9,5.5,34.0
Raymond Felton,2013-14,29,9.7,3.0,5.6,31.0
Raymond Felton,2014-15,30,3.7,0.9,1.4,9.7
Raymond Felton,2015-16,31,9.3,3.2,3.4,26.9
Kyrylo Fesenko,2007-08,21,1.6,2.8,0.2,7.8
Kyrylo Fesenko,2008-09,22,2.3,1.8,0.2,7.4
Kyrylo Fesenko,2009-10,23,2.6,1.8,0.3,8.3
Kyrylo Fesenko,2010-11,24,2.0,2.0,0.3,8.6
Kyrylo Fesenko,2011-12,25,2.7,3.0,0.3,5.7
Landry Fields,2010-11,22,9.7,6.4,1.9,31.0
Landry Fields,2011-12,23,8.8,4.2,2.6,28.7
Landry Fields,2012-13,24,4.7,4.1,1.2,20.3
Landry Fields,2013-14,25,2.3,2.0,0.7,10.7
Landry Fields,2014-15,26,1.8,1.0,0.6,8.3
Gary Forbes,2010-11,25,5.2,1.8,0.8,12.6
Gary Forbes,2011-12,26,6.6,2.1,1.1,14.9
Evan Fournier,2012-13,20,5.3,0.9,1.2,11.3
Evan Fournier,2013-14,21,8.4,2.7,1.5,19.8
Evan Fournier,2014-15,22,12.0,2.6,2.1,28.6
Evan Fournier,2015-16,23,13.6,2.8,2.7,31.6
Randy Foye,2006-07,23,10.1,2.7,2.8,22.9
Randy Foye,2007-08,24,13.1,3.3,4.2,32.3
Randy Foye,2008-09,25,16.3,3.1,4.3,35.6
Randy Foye,2009-10,26,10.1,1.9,3.3,23.8
Randy Foye,2010-11,27,9.8,1.6,2.7,24.6
Randy Foye,2011-12,28,11.0,2.1,2.2,25.9
Randy Foye,2012-13,29,10.8,1.5,2.0,27.4
Randy Foye,2013-14,30,13.2,2.9,3.5,30.7
Randy Foye,2014-15,31,8.7,1.7,2.4,21.7
Randy Foye,2015-16,32,5.9,1.9,2.0,19.6
Jamaal Franklin,2013-14,22,1.9,1.1,0.3,7.7
Jamaal Franklin,2014-15,23,1.0,0.7,1.0,4.3
Tim Frazier,2014-15,24,5.2,2.5,5.5,21.7
Tim Frazier,2015-16,25,1.6,1.2,1.3,8.1
Jimmer Fredette,2011-12,22,7.6,1.2,1.8,18.6
Jimmer Fredette,2012-13,23,7.2,1.0,1.3,14.0
Jimmer Fredette,2013-14,24,5.6,1.1,1.3,10.6
Jimmer Fredette,2014-15,25,3.6,0.8,1.2,10.2
Jimmer Fredette,2015-16,26,0.5,0.0,0.3,3.3
Joel Freeland,2012-13,25,2.6,2.3,0.3,9.4
Joel Freeland,2013-14,26,3.3,4.0,0.7,14.0
Joel Freeland,2014-15,27,3.5,4.0,0.3,12.9
Channing Frye,2005-06,22,12.3,5.8,0.8,24.2
Channing Frye,2006-07,23,9.5,5.5,0.9,26.3
Channing Frye,2007-08,24,6.8,4.5,0.7,17.2
Channing Frye,2008-09,25,4.2,2.2,0.4,11.8
Channing Frye,2009-10,26,11.2,5.3,1.4,27.0
Channing Frye,2010-11,27,12.7,6.7,1.2,33.0
Channing Frye,2011-12,28,10.5,5.9,1.4,26.1
Channing Frye,2013-14,30,11.1,5.1,1.2,28.2
Channing Frye,2014-15,31,7.3,3.9,1.3,24.9
Channing Frye,2015-16,32,5.4,3.2,1.1,17.5
Dan Gadzuric,2002-03,24,3.4,4.0,0.2,15.5
Dan Gadzuric,2003-04,25,5.7,4.6,0.4,16.8
Dan Gadzuric,2004-05,26,7.3,8.3,0.4,22.0
Dan Gadzuric,2005-06,27,5.2,3.1,0.3,12.0
Dan Gadzuric,2006-07,28,4.8,4.6,0.5,15.6
Dan Gadzuric,2007-08,29,3.2,2.8,0.2,10.5
Dan Gadzuric,2008-09,30,4.0,3.8,0.6,14.0
Dan Gadzuric,2009-10,31,2.8,2.9,0.4,9.8
Dan Gadzuric,2010-11,32,2.8,3.2,0.3,11.0
Dan Gadzuric,2011-12,33,0.0,2.5,0.0,6.5
Danilo Gallinari,2008-09,20,6.1,2.0,0.5,14.7
Danilo Gallinari,2009-10,21,15.1,4.9,1.7,33.9
Danilo Gallinari,2010-11,22,15.6,4.9,1.7,33.9
Danilo Gallinari,2011-12,23,14.6,4.7,2.7,31.4
Danilo Gallinari,2012-13,24,16.2,5.2,2.5,32.5
Danilo Gallinari,2014-15,26,12.4,3.7,1.4,24.2
Danilo Gallinari,2015-16,27,19.5,5.6,2.5,34.5
Langston Galloway,2014-15,23,11.8,4.2,3.3,32.4
Langston Galloway,2015-16,24,8.0,3.6,2.3,24.4
Francisco Garcia,2005-06,24,5.6,2.8,1.4,19.4
Francisco Garcia,2006-07,25,6.0,2.6,1.1,17.8
Francisco Garcia,2007-08,26,12.3,3.3,1.6,26.5
Francisco Garcia,2008-09,27,12.7,3.4,2.3,30.4
Francisco Garcia,2009-10,28,8.1,2.6,1.8,23.0
Francisco Garcia,2010-11,29,9.7,2.3,1.2,23.9
Francisco Garcia,2011-12,30,4.8,2.0,0.6,16.3
Francisco Garcia,2012-13,31,5.5,1.6,1.1,17.7
Francisco Garcia,2013-14,32,5.7,2.2,1.1,19.7
Francisco Garcia,2014-15,33,3.2,1.2,1.1,14.3
Kevin Garnett,1995-96,19,10.4,6.3,1.8,28.7
Kevin Garnett,1996-97,20,17.0,8.0,3.1,38.9
Kevin Garnett,1997-98,21,18.5,9.6,4.2,39.3
Kevin Garnett,1998-99,22,20.8,10.4,4.3,37.9
Kevin Garnett,1999-00,23,22.9,11.8,5.0,40.0
Kevin Garnett,2000-01,24,22.0,11.4,5.0,39.5
Kevin Garnett,2001-02,25,21.2,12.1,5.2,39.2
Kevin Garnett,2002-03,26,23.0,13.4,6.0,40.5
Kevin Garnett,2003-04,27,24.2,13.9,5.0,39.4
Kevin Garnett,2004-05,28,22.2,13.5,5.7,38.1
Kevin Garnett,2005-06,29,21.8,12.7,4.1,38.9
Kevin Garnett,2006-07,30,22.4,12.8,4.1,39.4
Kevin Garnett,2007-08,31,18.8,9.2,3.4,32.8
Kevin Garnett,2008-09,32,15.8,8.5,2.5,31.1
Kevin Garnett,2009-10,33,14.3,7.3,2.7,29.9
Kevin Garnett,2010-11,34,14.9,8.9,2.4,31.3
Kevin Garnett,2011-12,35,15.8,8.2,2.9,31.1
Kevin Garnett,2012-13,36,14.8,7.8,2.3,29.7
Kevin Garnett,2013-14,37,6.5,6.6,1.5,20.5
Kevin Garnett,2014-15,38,6.9,6.6,1.6,20.3
Kevin Garnett,2015-16,39,3.2,3.9,1.6,14.6
Diante Garrett,2012-13,24,2.1,0.8,1.6,7.8
Diante Garrett,2013-14,25,3.5,1.4,1.7,14.8
Marc Gasol,2008-09,24,11.9,7.4,1.7,30.7
Marc Gasol,2009-10,25,14.6,9.3,2.4,35.8
Marc Gasol,2010-11,26,11.7,7.0,2.5,31.9
Marc Gasol,2011-12,27,14.6,8.9,3.1,36.5
Marc Gasol,2012-13,28,14.1,7.8,4.0,35.0
Marc Gasol,2013-14,29,14.6,7.2,3.6,33.4
Marc Gasol,2014-15,30,17.4,7.8,3.8,33.2
Marc Gasol,2015-16,31,16.8,7.1,3.8,35.0
Pau Gasol,2001-02,21,17.6,8.9,2.7,36.7
Pau Gasol,2002-03,22,19.0,8.8,2.8,36.0
Pau Gasol,2003-04,23,17.7,7.7,2.5,31.5
Pau Gasol,2004-05,24,17.8,7.3,2.4,32.0
Pau Gasol,2005-06,25,20.4,8.9,4.6,39.2
Pau Gasol,2006-07,26,20.8,9.8,3.4,36.2
Pau Gasol,2007-08,27,18.9,8.4,3.2,35.6
Pau Gasol,2008-09,28,18.9,9.6,3.5,37.0
Pau Gasol,2009-10,29,18.3,11.3,3.4,37.0
Pau Gasol,2010-11,30,18.8,10.2,3.3,37.0
Pau Gasol,2011-12,31,17.4,10.4,3.6,37.4
Pau Gasol,2012-13,32,13.7,8.6,4.1,33.8
Pau Gasol,2013-14,33,17.4,9.7,3.4,31.4
Pau Gasol,2014-15,34,18.5,11.8,2.7,34.4
Pau Gasol,2015-16,35,16.7,10.9,3.2,31.7
Rudy Gay,2006-07,20,10.8,4.5,1.3,27.0
Rudy Gay,2007-08,21,20.1,6.2,2.0,37.0
Rudy Gay,2008-09,22,18.9,5.5,1.7,37.3
Rudy Gay,2009-10,23,19.6,5.9,1.9,39.7
Rudy Gay,2010-11,24,19.8,6.2,2.8,39.9
Rudy Gay,2011-12,25,19.0,6.4,2.3,37.3
Rudy Gay,2012-13,26,18.2,6.1,2.7,35.8
Rudy Gay,2013-14,27,20.0,6.0,2.9,34.7
Rudy Gay,2014-15,28,21.1,5.9,3.7,35.4
Rudy Gay,2015-16,29,18.0,6.9,1.7,34.2
Alonzo Gee,2009-10,22,7.4,3.0,0.6,16.5
Alonzo Gee,2010-11,23,5.9,3.3,0.7,20.0
Alonzo Gee,2011-12,24,10.6,5.1,1.8,29.0
Alonzo Gee,2012-13,25,10.3,3.9,1.6,31.0
Alonzo Gee,2013-14,26,4.0,2.3,0.7,15.7
Alonzo Gee,2014-15,27,4.5,1.7,0.5,12.3
Alonzo Gee,2015-16,28,4.2,3.4,1.0,21.7
Mickael Gelabale,2006-07,23,4.6,2.5,0.8,17.7
Mickael Gelabale,2007-08,24,4.3,1.5,0.8,11.9
Mickael Gelabale,2012-13,29,5.0,2.8,0.7,17.9
Paul George,2010-11,20,7.8,3.7,1.1,20.7
Paul George,2011-12,21,12.1,5.6,2.4,29.7
Paul George,2012-13,22,17.4,7.6,4.1,37.6
Paul George,2013-14,23,21.7,6.8,3.5,36.2
Paul George,2014-15,24,8.8,3.7,1.0,15.2
Paul George,2015-16,25,23.5,7.1,3.9,35.5
Taj Gibson,2009-10,24,9.0,7.5,0.9,26.9
Taj Gibson,2010-11,25,7.1,5.7,0.7,21.8
Taj Gibson,2011-12,26,7.7,5.3,0.7,20.4
Taj Gibson,2012-13,27,8.0,5.3,0.9,22.4
Taj Gibson,2013-14,28,13.0,6.8,1.1,28.7
Taj Gibson,2014-15,29,10.3,6.4,1.1,27.3
Taj Gibson,2015-16,30,7.8,7.1,1.3,25.7
Manu Ginobili,2002-03,25,7.6,2.3,2.0,20.7
Manu Ginobili,2003-04,26,12.8,4.5,3.8,29.4
Manu Ginobili,2004-05,27,16.0,4.4,3.9,29.6
Manu Ginobili,2005-06,28,15.1,3.5,3.6,27.9
Manu Ginobili,2006-07,29,16.5,4.4,3.5,27.5
Manu Ginobili,2007-08,30,19.5,4.8,4.5,31.1
Manu Ginobili,2008-09,31,15.5,4.5,3.6,26.8
Manu Ginobili,2009-10,32,16.5,3.8,4.9,28.7
Manu Ginobili,2010-11,33,17.4,3.7,4.9,30.3
Manu Ginobili,2011-12,34,12.9,3.4,4.4,23.3
Manu Ginobili,2012-13,35,11.8,3.4,4.6,23.2
Manu Ginobili,2013-14,36,12.3,3.0,4.3,22.8
Manu Ginobili,2014-15,37,10.5,3.0,4.2,22.7
Manu Ginobili,2015-16,38,10.0,3.0,3.3,19.7
Mickell Gladness,2011-12,25,2.2,2.2,0.2,9.7
Rudy Gobert,2013-14,21,2.3,3.4,0.2,9.6
Rudy Gobert,2014-15,22,8.4,9.5,1.3,26.3
Rudy Gobert,2015-16,23,9.6,10.5,1.7,32.6
Ryan Gomes,2005-06,23,7.6,4.9,1.0,22.6
Ryan Gomes,2006-07,24,12.1,5.6,1.6,31.2
Ryan Gomes,2007-08,25,12.6,5.8,1.8,29.7
Ryan Gomes,2008-09,26,13.3,4.8,1.6,31.9
Ryan Gomes,2009-10,27,10.9,4.6,1.6,29.1
Ryan Gomes,2010-11,28,7.2,3.3,1.6,27.6
Ryan Gomes,2011-12,29,2.3,1.9,0.4,13.3
Ryan Gomes,2013-14,31,1.2,0.8,0.2,6.8
Drew Gooden,2002-03,21,12.5,6.5,1.2,26.8
